"NCBI","name","skin_species_prevalence","vagina_species_prevalence","oralcavity_species_prevalence","nasalcavity_species_prevalence","stool_species_prevalence"
"1736426","Leifsonia sp. Root112D2",0.00276243093922652,0,0,0,0
"1759557","Sporosarcina sp. HYO08",0.00276243093922652,0,0,0,0
"64667","Mycobacterium lepraemurium",0.00276243093922652,0,0,0,0
"260086","Pseudonocardia ammonioxydans",0.00276243093922652,0,0,0,0
"1907399","Rhodanobacter sp. TND4EH1",0.00276243093922652,0,0,0,0
"37372","Helicobacter bilis",0.00276243093922652,0,0,0,0.000416016640665627
"1629062","Antricoccus suffuscus",0.00276243093922652,0,0,0,0
"326522","Neisseria animaloris",0.00276243093922652,0,0,0,0
"43767","Rhodococcus equi",0.00276243093922652,0,0,0,0.000208008320332813
"762211","Bifidobacterium stellenboschense",0.00276243093922652,0,0,0,0
"1813946","Acidovorax sp. GW101-3H11",0.00276243093922652,0,0,0,0
"196024","Aeromonas dhakensis",0.00276243093922652,0,0,0,0.00062402496099844
"733","Canicola haemoglobinophilus",0.00276243093922652,0,0,0,0
"1705","Corynebacterium stationis",0.00276243093922652,0,0,0,0
"5061","Aspergillus niger",0.00276243093922652,0,0,0,0
"1834192","Enterococcus sp. 9D6_DIV0238",0.00276243093922652,0,0,0,0
"1341132","Aspergillus welwitschiae",0.00276243093922652,0,0,0,0
"36814","Mycolicibacterium rhodesiae",0.00276243093922652,0,0,0,0
"1631356","Luteipulveratus halotolerans",0.00276243093922652,0,0,0,0
"1908205","Mycobacterium syngnathidarum",0.00276243093922652,0,0,0,0
"2056863","Acidovorax sp. HMWF029",0.00276243093922652,0,0,0,0
"2014","Nocardiopsis dassonvillei",0.00276243093922652,0,0,0,0
"189381","Rossellomorea marisflavi",0.00276243093922652,0,0,0,0.00280811232449298
"1730094","Methylobacterium sp. GXS13",0.00276243093922652,0,0,0,0
"645617","Hephaestia caeni",0.00276243093922652,0,0,0,0
"5063","Aspergillus phoenicis",0.00276243093922652,0,0,0,0
"1938756","Novosphingobium sp. B1",0.00276243093922652,0,0,0,0
"1804","Mycolicibacterium gilvum",0.00276243093922652,0,0,0,0
"1764","Mycobacterium avium",0.00276243093922652,0,0,0,0.000104004160166407
"320799","Gordonia soli",0.00276243093922652,0,0,0,0
"453836","Glutamicibacter soli",0.00276243093922652,0,0,0,0.000208008320332813
"1758689","Serinicoccus hydrothermalis",0.00276243093922652,0,0,0,0
"202954","Acinetobacter tandoii",0.00276243093922652,0,0,0,0
"1580","Levilactobacillus brevis",0.00276243093922652,0,0,0,0.00374414976599064
"1710","Cellulosimicrobium cellulans",0.00276243093922652,0,0,0,0.000416016640665627
"1069201","Aspergillus luchuensis",0.00276243093922652,0,0,0,0
"53437","Nocardiopsis alba",0.00276243093922652,0,0,0,0.000208008320332813
"75385","Micropruina glycogenica",0.00276243093922652,0,0,0,0
"33959","Lactobacillus johnsonii",0.00276243093922652,0,0,0,0.00364014560582423
"417102","Gordonia lacunae",0.00276243093922652,0,0,0,0
"37916","Mycolicibacterium chlorophenolicum",0.00276243093922652,0,0,0,0
"582702","Rhodanobacter glycinis",0.00276243093922652,0,0,0,0
"1404244","Corynebacterium glyciniphilum",0.00276243093922652,0,0,0,0
"1561023","Curtobacterium sp. MR_MD2014",0.00276243093922652,0,0,0,0
"512402","Mycobacterium heraklionense",0.00276243093922652,0,0,0,0
"132132","Desulfomicrobium orale",0.00276243093922652,0,0.0439393939393939,0,0.000208008320332813
"582","Morganella morganii",0.00276243093922652,0,0,0,0.00551222048881955
"701043","Mycobacterium timonense",0.00276243093922652,0,0,0,0
"1800","Mycolicibacterium chubuense",0.00276243093922652,0,0,0,0
"29419","Helicobacter canis",0.00276243093922652,0,0,0,0.000208008320332813
"1774971","Methyloceanibacter marginalis",0.00276243093922652,0,0,0,0
"360911","Exiguobacterium sp. AT1b",0.00276243093922652,0,0,0,0
"1254","Pediococcus acidilactici",0.00276243093922652,0,0,0,0.00478419136765471
"456163","Thermus parvatiensis",0.00276243093922652,0,0,0,0
"300419","Catellicoccus marimammalium",0.00276243093922652,0,0,0,0
"274","Thermus thermophilus",0.00276243093922652,0,0,0,0
"70258","Staphylococcus piscifermentans",0.00276243093922652,0,0,0,0
"2058307","Pseudomonas sp. Choline-02u-1",0.00276243093922652,0,0,0,0
"213588","Thermomonas hydrothermalis",0.00276243093922652,0,0,0,0
"477666","Bacteroides graminisolvens",0.00276243093922652,0,0,0,0
"139021","Dietzia psychralcaliphila",0.00276243093922652,0,0,0,0
"1827294","Microbacterium sp. MYb45",0.00276243093922652,0,0,0,0
"161920","Dietzia natronolimnaea",0.00276243093922652,0,0,0,0
"2052657","Dietzia sp. JS16-p6b",0.00276243093922652,0,0,0,0
"860221","Georgenia satyanarayanai",0.00276243093922652,0,0,0,0
"1736363","Bradyrhizobium sp. Leaf396",0.00276243093922652,0,0,0,0
"61648","Kluyvera intermedia",0.00276243093922652,0,0,0,0.000416016640665627
"1681196","Klebsiella sp. RIT-PI-d",0.00276243093922652,0,0,0,0
"358687","Epilithonimonas hispanica",0.00276243093922652,0,0,0,0
"1945521","Psychrobacter piechaudii",0.00276243093922652,0,0,0,0
"1302685","Chryseobacterium takakiae",0.00276243093922652,0,0,0,0
"1945581","Chryseobacterium mucoviscidosis",0.00276243093922652,0,0,0,0
"1736218","Pedobacter sp. Leaf41",0.00276243093922652,0,0,0,0
"547334","Arthrobacter pityocampae",0.00276243093922652,0,0,0,0
"1353260","Candidatus Nitrosocosmicus oleophilus",0.00276243093922652,0,0,0,0
"419475","Brucella pseudogrignonensis",0.00276243093922652,0,0.00151515151515152,0,0
"270351","Methylobacterium aquaticum",0.00276243093922652,0,0,0,0
"164514","Blattabacterium punctulatus",0.00276243093922652,0,0,0,0
"1736556","Microbacterium sp. Root553",0.00276243093922652,0,0,0,0
"2003629","Pedobacter sp. AJM",0.00276243093922652,0,0,0,0
"2058318","Planomicrobium sp. MB-3u-38",0.00276243093922652,0,0,0,0
"1938889","Agreia sp. VKM Ac-1783",0.00276243093922652,0,0,0,0
"2107693","Chlorogloea sp. CCALA 695",0.00276243093922652,0,0,0,0
"1926478","Psychrobacter sp. Cmf 22.2",0.00276243093922652,0,0,0,0
"1118202","Cruoricaptor ignavus",0.00276243093922652,0,0,0,0
"13689","Sphingomonas paucimobilis",0.00276243093922652,0,0,0,0
"2048901","Caulobacter sp. X",0.00276243093922652,0,0,0,0
"1434841","Psychrobacter sp. JB385",0.00276243093922652,0,0,0,0
"554343","Psychrobacter piscatorii",0.00276243093922652,0,0,0,0
"1390498","Pseudomonas sp. R9.37",0.00276243093922652,0,0,0,0
"330922","Psychrobacter cryohalolentis",0.00276243093922652,0,0,0,0
"70863","Shewanella oneidensis",0.00276243093922652,0,0,0,0
"1247546","Pseudomonas hunanensis",0.00276243093922652,0,0,0,0
"558537","Delftia lacustris",0.00276243093922652,0,0,0,0
"2172650","Caulobacter radicis",0.00276243093922652,0,0,0,0
"1679497","Caulobacter flavus",0.00276243093922652,0,0,0,0
"59813","Mycolicibacterium novocastrense",0.00276243093922652,0,0,0,0
"1736346","Bosea sp. Leaf344",0.00276243093922652,0,0,0,0
"119532","Microcoleus vaginatus",0.00276243093922652,0,0,0,0
"75922","Mycolicibacterium tusciae",0.00276243093922652,0,0,0,0
"241425","Crinalium epipsammum",0.00276243093922652,0,0,0,0
"1745378","Arthrobacter sp. EPSL27",0.00276243093922652,0,0,0,0
"1903117","Williamsia sp. 1138",0.00276243093922652,0,0,0,0
"2886352","Allocoleopsis franciscana",0.00276243093922652,0,0,0,0
"310575","Advenella kashmirensis",0.00276243093922652,0,0,0,0
"1861","Geodermatophilus obscurus",0.00276243093922652,0,0,0,0
"482564","Oscillatoria nigro-viridis",0.00276243093922652,0,0,0,0
"1736504","Mycobacterium sp. Root265",0.00276243093922652,0,0,0,0
"370764","Microbacterium pygmaeum",0.00276243093922652,0,0,0,0
"1045774","Nocardioides lianchengensis",0.00276243093922652,0,0,0,0
"670052","Cryobacterium arcticum",0.00276243093922652,0,0,0,0
"913969","Knoellia flava",0.00276243093922652,0,0,0,0
"37329","Nocardia farcinica",0.00276243093922652,0,0,0,0
"1123067","Rubellimicrobium mesophilum",0.00276243093922652,0,0,0,0
"1772286","Mycobacterium sp. IS-1590",0.00276243093922652,0,0,0,0
"201973","Planifilum fulgidum",0.00276243093922652,0,0,0,0
"38502","Blastococcus aggregatus",0.00276243093922652,0,0,0,0
"1550231","Blastococcus sp. DSM 44268",0.00276243093922652,0,0,0,0
"67304","Streptomyces griseorubiginosus",0.00276243093922652,0,0,0,0
"1985174","Chitinophagaceae bacterium IBVUCB2",0.00276243093922652,0,0,0,0
"118323","Oscillatoria acuminata",0.00276243093922652,0,0,0,0
"419474","Brucella haematophila",0.00276243093922652,0,0,0,0
"123899","Bordetella trematum",0.00276243093922652,0,0,0,0.000104004160166407
"117681","Pseudomonas gingeri",0.00276243093922652,0,0,0,0
"574096","Pantoea allii",0.00276243093922652,0,0,0,0
"511","Alcaligenes faecalis",0.00276243093922652,0,0,0,0.000208008320332813
"41202","Ewingella americana",0.00276243093922652,0,0,0,0.000104004160166407
"1514105","Erysipelothrix larvae",0.00276243093922652,0,0,0,0.00832033281331253
"1853130","Pseudomonas silesiensis",0.00276243093922652,0,0,0,0
"114","Gemmata obscuriglobus",0.00276243093922652,0,0,0,0
"313589","Janibacter sp. HTCC2649",0.00276243093922652,0,0,0,0
"1736303","Arthrobacter sp. Leaf234",0.00276243093922652,0,0,0,0
"856736","Deinococcus reticulitermitis",0.00276243093922652,0,0,0,0
"2283195","Ornithinimicrobium avium",0.00276243093922652,0,0,0,0
"489632","Pseudomonas chengduensis",0.00276243093922652,0,0,0,0
"317018","Nesterenkonia jeotgali",0.00276243093922652,0,0,0,0
"665099","Cytobacillus oceanisediminis",0.00276243093922652,0,0,0,0.000104004160166407
"1891224","Acinetobacter celticus",0.00276243093922652,0,0,0,0
"882211","Pseudomonas deceptionensis",0.00276243093922652,0,0,0,0
"219572","Pseudomonas antarctica",0.00276243093922652,0,0,0,0
"1712383","Rheinheimera sp. EpRS3",0.00276243093922652,0,0,0,0
"762836","Duganella phyllosphaerae",0.00276243093922652,0,0,0,0
"1366","Lactococcus raffinolactis",0.00276243093922652,0,0.00151515151515152,0,0.0137285491419657
"1736227","Duganella sp. Leaf61",0.00276243093922652,0,0,0,0
"362413","Flavobacterium aquidurense",0.00276243093922652,0,0,0,0
"549685","Bavariicoccus seileri",0.00276243093922652,0,0,0,0.000208008320332813
"54914","Brevibacillus parabrevis",0.00276243093922652,0,0,0,0
"1646373","Rouxiella silvae",0.00276243093922652,0,0,0,0
"254","Chryseobacterium indoltheticum",0.00276243093922652,0,0,0,0
"2033502","Bacillus sp. AFS040349",0.00276243093922652,0,0,0,0
"1393","Brevibacillus brevis",0.00276243093922652,0,0,0,0
"2170731","Comamonas sp. JNW",0.00276243093922652,0,0,0,0.000208008320332813
"640205","Pseudomonas seleniipraecipitans",0.00276243093922652,0,0,0,0
"1747903","Janthinobacterium psychrotolerans",0.00276243093922652,0,0,0,0
"2135593","Pseudomonas sp. OV508",0.00276243093922652,0,0,0,0
"2135660","Sphingomonas sp. PP-CE-3G-477",0.00276243093922652,0,0,0,0
"1435036","Acinetobacter bohemicus",0.00276243093922652,0,0,0,0
"189426","Paenibacillus odorifer",0.00276243093922652,0,0,0,0
"2020130","Arthrobacter sp. 7749",0.00276243093922652,0,0,0,0
"645","Aeromonas salmonicida",0.00276243093922652,0,0,0,0
"566","Pseudescherichia vulneris",0.00276243093922652,0,0,0,0.000208008320332813
"216142","Pseudomonas rhizosphaerae",0.00276243093922652,0,0,0,0
"2035208","Janthinobacterium sp. 64",0.00276243093922652,0,0,0,0
"2135592","Pseudomonas sp. OV467",0.00276243093922652,0,0,0,0
"129847","Pseudomonas grimontii",0.00276243093922652,0,0,0,0
"1985876","Escherichia sp. ESNIH1",0.00276243093922652,0,0,0,0.000104004160166407
"365591","Shewanella morhuae",0.00276243093922652,0,0,0,0
"571915","Corynebacterium mustelae",0.00276243093922652,0,0,0,0
"1736266","Duganella sp. Leaf126",0.00276243093922652,0,0,0,0
"38308","Gluconobacter frateurii",0.00276243093922652,0,0,0,0
"105560","Methylibium petroleiphilum",0.00276243093922652,0,0,0,0
"2109729","Enterobacter sp. FS01",0.00276243093922652,0,0,0,0
"1510197","Streptomyces sp. PT12",0.00276243093922652,0,0,0,0
"1703","Brevibacterium linens",0.00276243093922652,0,0,0,0.000520020800832033
"46914","Devosia riboflavina",0.00276243093922652,0,0,0,0
"2175650","Curtobacterium sp. MCLR17_032",0.00276243093922652,0,0,0,0
"1736282","Frigoribacterium sp. Leaf164",0.00276243093922652,0,0,0,0
"1736293","Frigoribacterium sp. Leaf186",0.00276243093922652,0,0,0,0
"1010","Sphingobacterium mizutaii",0.00276243093922652,0,0,0,0.000104004160166407
"29524","Porphyromonas circumdentaria",0.00276243093922652,0,0,0,0
"2058152","Klebsiella grimontii",0.00276243093922652,0,0,0,0.00031201248049922
"1735685","Sphingomonas sp. Leaf20",0.00276243093922652,0,0,0,0
"399736","Agrococcus jejuensis",0.00276243093922652,0,0,0,0
"193","Azospirillum lipoferum",0.00276243093922652,0,0,0,0
"2086571","Solimonas fluminis",0.00276243093922652,0,0,0,0
"747","Pasteurella multocida",0.00276243093922652,0,0,0,0
"257984","Glutamicibacter mysorens",0.00276243093922652,0,0,0,0.000104004160166407
"568898","Roseomonas aestuarii",0.00276243093922652,0,0,0,0
"1827324","Microbacterium sp. H83",0.00276243093922652,0,0,0,0
"1120705","Sphingopyxis sp. LC363",0.00276243093922652,0,0,0,0
"181675","Limosilactobacillus coleohominis",0,0.0842105263157895,0,0,0
"2098","Metamycoplasma hominis",0,0.0421052631578947,0,0,0.00114404576183047
"387661","Parabacteroides johnsonii",0,0.0210526315789474,0.00151515151515152,0,0.149141965678627
"158787","Bifidobacterium scardovii",0,0.0210526315789474,0,0,0.00228809152366095
"1497953","Bacteroidales bacterium KA00251",0,0.0210526315789474,0,0,0.00249609984399376
"95486","Burkholderia cenocepacia",0,0.0210526315789474,0,0,0
"1099853","Coprobacter fastidiosus",0,0.0105263157894737,0.00303030303030303,0,0.355590223608944
"544645","Butyricimonas virosa",0,0.0105263157894737,0.00151515151515152,0,0.525845033801352
"1262736","Bacteroides sp. CAG:144",0,0.0105263157894737,0,0,0.190223608944358
"626929","Bacteroides clarus",0,0.0105263157894737,0,0,0.198647945917837
"1262988","Firmicutes bacterium CAG:95",0,0.0105263157894737,0.00151515151515152,0,0.35455018200728
"544644","Butyricimonas synergistica",0,0.0105263157894737,0,0,0.360582423296932
"35833","Bilophila wadsworthia",0,0.0105263157894737,0,0,0.610296411856474
"1262921","Prevotella sp. CAG:1185",0,0.0105263157894737,0,0,0.0370254810192408
"103621","Actinomyces urogenitalis",0,0.0105263157894737,0,0,0.000728029121164847
"1262989","Firmicutes bacterium CAG:94",0,0.0105263157894737,0,0,0.268226729069163
"197614","Streptococcus pasteurianus",0,0.0105263157894737,0,0,0.0128965158606344
"1796652","Turicimonas muris",0,0.0105263157894737,0.00303030303030303,0,0.307228289131565
"328813","Alistipes onderdonkii",0,0.0105263157894737,0,0,0.138013520540822
"1262899","Fusobacterium sp. CAG:439",0,0.0105263157894737,0,0,0.0183047321892876
"1588755","Parvimonas sp. KA00067",0,0.0105263157894737,0.00303030303030303,0,0.0173686947477899
"387090","Phocaeicola coprophilus",0,0.0105263157894737,0,0,0.0583463338533541
"1335","Streptococcus equinus",0,0.0105263157894737,0,0,0.0015600624024961
"1871336","Criibacterium bergeronii",0,0.0105263157894737,0,0,0.00384815392615705
"60550","Burkholderia pyrrocinia",0,0.0105263157894737,0,0,0
"2130","Ureaplasma urealyticum",0,0.0105263157894737,0,0,0.000208008320332813
"1111454","Megasphaera vaginalis",0,0.0105263157894737,0,0,0.00145605824232969
"1890675","Herbaspirillum sp.",0,0.0105263157894737,0,0,0
"1262831","Clostridium sp. CAG:678",0,0.0105263157894737,0,0,0.00592823712948518
"488447","Burkholderia contaminans",0,0.0105263157894737,0,0,0.000104004160166407
"227945","Lactobacillus ultunensis",0,0.0105263157894737,0,0,0.000520020800832033
"82688","Liquorilactobacillus nagelii",0,0.0105263157894737,0.00151515151515152,0,0.000208008320332813
"202","Campylobacter mucosalis",0,0,0.26969696969697,0,0
"936572","Selenomonas sp. FOBRC6",0,0,0.227272727272727,0,0.000104004160166407
"617123","Lachnoanaerobaculum umeaense",0,0,0.212121212121212,0,0.000104004160166407
"157692","Pseudoleptotrichia goodfellowii",0,0,0.165151515151515,0,0
"713008","Parvimonas sp. oral taxon 393",0,0,0.142424242424242,0,0.000208008320332813
"35519","Mogibacterium timidum",0,0,0.139393939393939,0,0.00665626625065003
"249188","Haemophilus pittmaniae",0,0,0.133333333333333,0,0.0310972438897556
"796937","Peptoanaerobacter stomatis",0,0,0.110606060606061,0,0
"1785996","Leptotrichia sp. oral taxon 847",0,0,0.107575757575758,0,0.000104004160166407
"52227","Prevotella dentalis",0,0,0.106060606060606,0,0.000208008320332813
"1986146","Desulfobulbus oralis",0,0,0.101515151515152,0,0.000104004160166407
"999423","Selenomonas sp. F0473",0,0,0.0984848484848485,0,0
"31973","Eggerthia catenaformis",0,0,0.0848484848484849,0,0.00114404576183047
"189722","Prevotella marshii",0,0,0.0848484848484849,0,0.000104004160166407
"181487","Schaalia cardiffensis",0,0,0.0818181818181818,0,0.00270410816432657
"486","Neisseria lactamica",0,0,0.0651515151515152,0,0
"200","Campylobacter curvus",0,0,0.0651515151515152,0,0
"45243","Capnocytophaga haemolytica",0,0,0.0606060606060606,0,0
"76123","Prevotella enoeca",0,0,0.0515151515151515,0,0
"1321783","Peptostreptococcaceae bacterium oral taxon 113",0,0,0.05,0,0
"1299998","Tractidigestivibacter scatoligenes",0,0,0.046969696969697,0,0.315756630265211
"651591","Bacteroidetes bacterium oral taxon 272",0,0,0.0454545454545455,0,0.00093603744149766
"1661745","Haemophilus sp. C1",0,0,0.0409090909090909,0,0
"1316596","Capnocytophaga sp. oral taxon 878",0,0,0.0409090909090909,0,0
"712466","Prevotella sp. oral taxon 376",0,0,0.0393939393939394,0,0.000104004160166407
"76124","[Eubacterium] minutum",0,0,0.0378787878787879,0,0.00031201248049922
"113287","Pseudoramibacter alactolyticus",0,0,0.0348484848484849,0,0.000520020800832033
"2081962","Prevotella sp. oral taxon 820",0,0,0.0333333333333333,0,0
"310514","Prevotella multisaccharivorax",0,0,0.0303030303030303,0,0.00031201248049922
"78258","Parascardovia denticolens",0,0,0.0272727272727273,0,0.00488819552782111
"42817","Corynebacterium argentoratense",0,0,0.0257575757575758,0,0.00852834113364535
"221027","Treponema putidum",0,0,0.0257575757575758,0,0
"419208","Veillonella denticariosi",0,0,0.0166666666666667,0,0.00270410816432657
"489","Neisseria polysaccharea",0,0,0.0136363636363636,0,0
"1522312","Kingella negevensis",0,0,0.0136363636363636,0,0
"1310","Streptococcus sobrinus",0,0,0.0136363636363636,0,0.0139365574622985
"1077255","Agitococcus lubricus",0,0,0.0136363636363636,0,0.000520020800832033
"638849","Pyramidobacter piscolens",0,0,0.0136363636363636,0,0.0128965158606344
"28113","Bacteroides heparinolyticus",0,0,0.0136363636363636,0,0.00031201248049922
"1555112","Limnochorda pilosa",0,0,0.0121212121212121,0,0.00540821632865315
"859","Fusobacterium necrophorum",0,0,0.0106060606060606,0,0.00114404576183047
"97478","Limosilactobacillus mucosae",0,0,0.00909090909090909,0,0.0359854394175767
"1158459","Kosakonia sacchari",0,0,0.00757575757575758,0,0.00062402496099844
"28119","Bacteroides zoogleoformans",0,0,0.00606060606060606,0,0.000104004160166407
"265175","Kingella potus",0,0,0.00606060606060606,0,0
"554","Pectobacterium carotovorum",0,0,0.00454545454545455,0,0
"1263109","Streptococcus salivarius CAG:79",0,0,0.00454545454545455,0,0.00187207488299532
"1262929","Prevotella sp. CAG:520",0,0,0.00303030303030303,0,0.1201248049922
"2022527","Prevotella sp. 885",0,0,0.00303030303030303,0,0.0873634945397816
"2293125","Prevotella sp. AM42-24",0,0,0.00303030303030303,0,0.115548621944878
"1623","Ligilactobacillus ruminis",0,0,0.00303030303030303,0,0.132709308372335
"1262930","Prevotella sp. CAG:5226",0,0,0.00303030303030303,0,0.0819552782111284
"329854","Bacteroides intestinalis",0,0,0.00303030303030303,0,0.26396255850234
"134605","Fusobacterium equinum",0,0,0.00303030303030303,0,0.00280811232449298
"1632","Limosilactobacillus oris",0,0,0.00303030303030303,0,0.00738429537181487
"420645","Lactobacillus equicursoris",0,0,0.00303030303030303,0,0.00031201248049922
"1317","Streptococcus downei",0,0,0.00303030303030303,0,0.00301612064482579
"626933","Odoribacter laneus",0,0,0.00303030303030303,0,0.0314092563702548
"1943580","Pyramidobacter sp. C12-8",0,0,0.00303030303030303,0,0.00364014560582423
"66851","Methanobrevibacter oralis",0,0,0.00303030303030303,0,0.000208008320332813
"34007","Paracoccus versutus",0,0,0.00303030303030303,0,0
"82367","Paracoccus pantotrophus",0,0,0.00303030303030303,0,0
"51669","Tetragenococcus halophilus",0,0,0.00303030303030303,0,0.000208008320332813
"1262959","Ruminococcus sp. CAG:488",0,0,0.00151515151515152,0,0.103068122724909
"1262919","Prevotella sp. CAG:1092",0,0,0.00151515151515152,0,0.0619864794591784
"1262761","Butyrivibrio sp. CAG:318",0,0,0.00151515151515152,0,0.110244409776391
"322505","Sharpea azabuensis",0,0,0.00151515151515152,0,0.071346853874155
"1263011","Firmicutes bacterium CAG:238",0,0,0.00151515151515152,0,0.164534581383255
"1512","[Clostridium] symbiosum",0,0,0.00151515151515152,0,0.196255850234009
"1034346","Dielma fastidiosa",0,0,0.00151515151515152,0,0.148517940717629
"1520815","Ruminococcaceae bacterium D5",0,0,0.00151515151515152,0,0.172438897555902
"1297617","Intestinimonas butyriciproducens",0,0,0.00151515151515152,0,0.415080603224129
"2108523","Lawsonibacter asaccharolyticus",0,0,0.00151515151515152,0,0.647217888715549
"1262792","Clostridium sp. CAG:299",0,0,0.00151515151515152,0,0.0955798231929277
"1293","Staphylococcus gallinarum",0,0,0.00151515151515152,0,0.000416016640665627
"671267","Phocaeicola sartorii",0,0,0.00151515151515152,0,0.00457618304732189
"208223","Kosakonia cowanii",0,0,0.00151515151515152,0,0.00187207488299532
"293387","Bacillus altitudinis",0,0,0.00151515151515152,0,0.000416016640665627
"670","Vibrio parahaemolyticus",0,0,0.00151515151515152,0,0.000416016640665627
"1778540","Dickeya fangzhongdai",0,0,0.00151515151515152,0,0
"556","Dickeya chrysanthemi",0,0,0.00151515151515152,0,0
"1262869","Dialister sp. CAG:357",0,0,0.00151515151515152,0,0.139573582943318
"1768011","Sphingobacterium cellulitidis",0,0,0.00151515151515152,0,0.000104004160166407
"42374","Candida dubliniensis",0,0,0.00151515151515152,0,0
"89584","Gluconacetobacter liquefaciens",0,0,0.00151515151515152,0,0
"1262965","Ruminococcus sp. CAG:624",0,0,0.00151515151515152,0,0.0235049401976079
"460384","Enterocloster lavalensis",0,0,0.00151515151515152,0,0.176391055642226
"1720294","Eisenbergiella massiliensis",0,0,0.00151515151515152,0,0.168070722828913
"2183998","Chryseobacterium sp. AG844",0,0,0.00151515151515152,0,0
"99907","Alkalibacterium olivapovliticus",0,0,0.00151515151515152,0,0
"117207","Sphingopyxis alaskensis",0,0,0.00151515151515152,0,0
"1262873","Dorea sp. CAG:317",0,0,0.00151515151515152,0,0.113052522100884
"1406512","Candidatus Methanomassiliicoccus intestinalis",0,0,0.00151515151515152,0,0.0178887155486219
"28151","Serratia proteamaculans",0,0,0.00151515151515152,0,0
"343013","Acidovorax caeni",0,0,0.00151515151515152,0,0
"321332","Synechococcus sp. JA-2-3B'a(2-13)",0,0,0.00151515151515152,0,0
"357808","Roseiflexus sp. RS-1",0,0,0.00151515151515152,0,0
"1147684","Achromobacter arsenitoxydans",0,0,0.00151515151515152,0,0
"1646340","Kosakonia pseudosacchari",0,0,0.00151515151515152,0,0.000104004160166407
"1389922","Achromobacter mucicolens",0,0,0.00151515151515152,0,0
"35703","Citrobacter amalonaticus",0,0,0.00151515151515152,0,0.00322412896515861
"948519","Aeromonas rivipollensis",0,0,0.00151515151515152,0,0
"94625","Brucella intermedia",0,0,0.00151515151515152,0,0
"652713","Peptoniphilus sp. oral taxon 386",0,0,0.00151515151515152,0,0.000104004160166407
"52133","Acinetobacter venetianus",0,0,0.00151515151515152,0,0
"172045","Elizabethkingia miricola",0,0,0,0.0108695652173913,0
"1535","[Clostridium] leptum",0,0,0,0,0.571606864274571
"1262948","Roseburia sp. CAG:471",0,0,0,0,0.548205928237129
"261299","Intestinibacter bartlettii",0,0,0,0,0.51201248049922
"1472761","Enorma massiliensis",0,0,0,0,0.42548101924077
"671266","Adlercreutzia caecimuris",0,0,0,0,0.420280811232449
"1965604","Anaeromassilibacillus sp. An250",0,0,0,0,0.391263650546022
"706562","Lactobacillus rogosae",0,0,0,0,0.376599063962558
"61171","Holdemania filiformis",0,0,0,0,0.351014040561622
"154288","Turicibacter sanguinis",0,0,0,0,0.313052522100884
"208479","Enterocloster bolteae",0,0,0,0,0.307124284971399
"1115758","Romboutsia ilealis",0,0,0,0,0.297659906396256
"358743","Enterocloster citroniae",0,0,0,0,0.287675507020281
"1263006","Firmicutes bacterium CAG:170",0,0,0,0,0.279251170046802
"1522","[Clostridium] innocuum",0,0,0,0,0.270826833073323
"1501391","Alistipes inops",0,0,0,0,0.270410816432657
"169435","Anaerotruncus colihominis",0,0,0,0,0.246281851274051
"1262945","Roseburia sp. CAG:309",0,0,0,0,0.244825793031721
"1263005","Firmicutes bacterium CAG:145",0,0,0,0,0.241809672386895
"901","Desulfovibrio piger",0,0,0,0,0.238689547581903
"84024","Clostridium disporicum",0,0,0,0,0.23733749349974
"1262942","Roseburia sp. CAG:182",0,0,0,0,0.23473738949558
"384639","Bacteroides galacturonicus",0,0,0,0,0.232657306292252
"1501392","Coprobacter secundus",0,0,0,0,0.232345293811752
"328812","Parabacteroides goldsteinii",0,0,0,0,0.200416016640666
"1686","Bifidobacterium catenulatum",0,0,0,0,0.181903276131045
"1262785","Clostridium sp. CAG:253",0,0,0,0,0.166198647945918
"172901","Victivallis vadensis",0,0,0,0,0.165470618824753
"291645","Bacteroides nordii",0,0,0,0,0.156214248569943
"84030","Lacrimispora saccharolytica",0,0,0,0,0.141653666146646
"209880","Allisonella histaminiformans",0,0,0,0,0.141549661986479
"333367","Enterocloster asparagiformis",0,0,0,0,0.137077483099324
"28025","Bifidobacterium animalis",0,0,0,0,0.136141445657826
"1653434","Sellimonas intestinalis",0,0,0,0,0.133125325013001
"53443","Blautia hydrogenotrophica",0,0,0,0,0.129589183567343
"1262783","Clostridium sp. CAG:242",0,0,0,0,0.127717108684347
"2049043","Desulfovibrionaceae bacterium",0,0,0,0,0.123972958918357
"552398","Ruminococcaceae bacterium D16",0,0,0,0,0.1198127925117
"2292352","Eubacterium sp. OM08-24",0,0,0,0,0.117108684347374
"1531","Enterocloster clostridioformis",0,0,0,0,0.116900676027041
"1262915","Phascolarctobacterium sp. CAG:266",0,0,0,0,0.112532501300052
"1262944","Roseburia sp. CAG:303",0,0,0,0,0.11055642225689
"100884","Coprobacillus cateniformis",0,0,0,0,0.105668226729069
"1263064","Clostridium bolteae CAG:59",0,0,0,0,0.105148205928237
"1263044","Bacteroides faecis CAG:32",0,0,0,0,0.0966198647945918
"1965576","Pseudoflavonifractor sp. An184",0,0,0,0,0.0963078523140926
"907","Megasphaera elsdenii",0,0,0,0,0.0926677067082683
"1262954","Ruminococcus sp. CAG:330",0,0,0,0,0.0905876235049402
"52226","Mitsuokella multacida",0,0,0,0,0.0893395735829433
